"timeStamp","Exp0_OxygenTemp","Exp0_Oxygendphi","Exp0_OxygenpercentO2","Exp0_OxygensingelIntensity","Exp0_OxygenAmbientLight","Exp0_PhValue","Exp0_PresensO2value","Exp0_PH.calTemp","Exp0_PH.Ref.Amplitude","Exp0_PH.Amplitude","Exp0_PH.Phase.shift","Exp0_PH.calibration.Pressure","Exp0_Presens.02.Ref.Amp","Exp0_Presens.02.Amp","Exp0_Presens.02.Phase","Exp0_Presens.02.cal.Temp","Exp0_Presens.errorcode","Exp0_TempPump","Exp0_TempCamera","Exp1_OxygenTemp","Exp1_Oxygendphi","Exp1_OxygenpercentO2","Exp1_OxygensingelIntensity","Exp1_OxygenAmbientLight","Exp1_PhValue","Exp1_PresensO2value","Exp1_PH.calTemp","Exp1_PH.Ref.Amplitude","Exp1_PH.Amplitude","Exp1_PH.Phase.shift","Exp1_PH.calibration.Pressure","Exp1_Presens.02.Ref.Amp","Exp1_Presens.02.Amp","Exp1_Presens.02.Phase","Exp1_Presens.02.cal.Temp","Exp1_Presens.errorcode","Exp1_TempPump","Exp1_TempCamera","Temp_airHighPresision","Temp_Heater","Pressure_Electronics","Pressure_LateAccess","Imu_gyroX","Imu_gyroY","Imu_gyroZ","Imu_accelegrationX","Imu_accelegrationY","Imu_accelegrationZ","Imu_orientationX","Imu_orientationY","Imu_orientationZ","X36V.current","X36V.voltage","X12V.current","X12V.voltage","X5V.current","X5V.voltage","X3V.current","X3V.voltage","ssd.current","ssd.voltage","pump0.current","pump0.voltage","pump1.current","pump1.voltage","flowCellLed0.current","flowCellLed0.voltage","flowCellLed1.current","flowCellLed1.voltage"
1552068127,24596.0351201664,32154.1417341387,8103.92644493791,6454.24600612999,65104.1787149053,7536.87688565046,9236457.86748262,0,0,0,0,0,0,0,0,0,0,24630.8660298726,24651.8360984494,23860.0909028981,28761.7824066984,10915.3962249126,7902.60854206537,65246.600636138,0,0,0,0,0,0,0,0,0,0,0,0,24717.7664798654,24831.8842712051,23078.7435267951,24869.4163937905,9496.3981227057,9710.66574351629,19.4276865383616,18.9345318594131,-4.15164017915,254.806080969025,-192.703583475186,3644.57150102211,0,0,0,412.306286207865,29192.8763333547,531.642845611467,12059.4705727417,369.907327431032,5084.1195812608,516.55030541452,3350.87709653719,234.69832303917,3343.22308821344,0,0,0,0,146.700063400441,67.0087993835939,263.353409635514,53.503334198907
1552068132,24595.1970513664,32152.9866942231,8104.79460666621,6454.23010251043,65105.8812999557,7537.62148095818,9236456.96491787,0,0,0,0,0,0,0,0,0,0,24631.792351572,24651.0176944076,23860.9595490529,28763.0993309379,10917.4228514427,7904.04154860108,65244.5048721568,0,0,0,0,0,0,0,0,0,0,0,0,24717.6227932358,24831.0881005406,23078.0973266229,24869.5985119045,9496.15455021854,9710.45256443012,19.6375842134999,17.3433469958994,-7.12868561307049,254.639938775697,-191.989098225662,3643.9907827568,0,0,0,414.506122591019,29192.2940122884,529.897148829949,12059.5786802657,372.215980623465,5080.04933097908,516.71449927155,3350.53067932916,237.571031739045,3344.28751728447,0,0,0,0,145.66451969099,66.5841773712305,263.932896300542,52.7162302163933
1552068138,24595.1735765465,32155.7764911865,8103.73077652677,6454.41452900904,65105.1211965455,7539.43082912233,9236458.44844889,0,0,0,0,0,0,0,0,0,0,24630.0420124455,24653.3842381684,23860.044607454,28761.1555634493,10916.3450009681,7904.51901452293,65244.6873028443,0,0,0,0,0,0,0,0,0,0,0,0,24717.7819802398,24829.8760593836,23077.827779494,24869.5248491628,9495.29228352392,9709.67665790224,19.5260308731996,20.3266626683751,-5.26758582191484,256.621326631044,-192.11715892633,3645.15006976129,0,0,0,413.242071839287,29192.9947015471,530.048028106178,12058.928867484,368.138490420006,5081.03323478881,517.592587963603,3351.93473056684,237.443511475858,3342.98992438696,0,0,0,0,145.781964147169,67.848034883519,263.063725331646,56.1146029372934
1552068143,24595.4161399262,32155.21849615,8101.80886617899,6455.6613347494,65104.2750759802,7540.45517023226,9236458.37006137,0,0,0,0,0,0,0,0,0,0,24626.3014667247,24651.8166013644,23860.7705090703,28760.1244267866,10920.6453576558,7903.67075946053,65246.4256213385,0,0,0,0,0,0,0,0,0,0,0,0,24719.1561808796,24828.8052671544,23077.3772060177,24869.312900846,9497.92644526309,9711.25622466738,20.1199063679551,19.3926900973491,-3.28102733169174,253.329813021452,-192.815529494236,3644.87805480732,0,0,0,415.399258287604,29192.470060723,532.040265462246,12056.642770909,370.714405739869,5082.68833692695,518.160030385743,3350.65048217298,236.192716937633,3343.50711313049,0,0,0,0,145.551273946774,67.4714714069862,262.371324420302,54.5197681745716
1552068150,24593.1746419572,32155.8431164524,8102.42310891336,6452.46243295317,65104.7284350457,7538.02981354477,9236457.43108653,0,0,0,0,0,0,0,0,0,0,24630.2955259297,24649.897168439,23859.6317327237,28760.0244759133,10917.4482295941,7904.60345132905,65244.4041205578,0,0,0,0,0,0,0,0,0,0,0,0,24719.8942065914,24829.7740911369,23076.7791638284,24868.8726762829,9495.53861767148,9708.55357129145,19.0869900627595,19.3195932072064,-4.03220786294316,255.586973056313,-192.685059673532,3645.64762380379,0,0,0,414.118022255533,29191.8648726375,529.967653618613,12059.0690248105,370.404793839325,5080.15358928152,517.621379611326,3351.50008389591,238.112782504717,3341.85940257139,0,0,0,0,146.549421774503,67.6918802212692,264.362010609727,54.4772902855037
1552068156,24592.5783953696,32152.1998237274,8104.01476260819,6455.49382236286,65104.2533353411,7535.74740510817,9236460.03789908,0,0,0,0,0,0,0,0,0,0,24630.5333040346,24652.8442020433,23861.0519095132,28761.7286313925,10917.9185170657,7905.18874798225,65243.8964224791,0,0,0,0,0,0,0,0,0,0,0,0,24718.419943661,24831.3975445607,23077.4113906836,24870.8288512342,9494.82124720436,9708.77634057976,19.9215008445454,18.5985980921978,-4.65956712181723,256.761569419495,-192.887968474242,3644.81246836791,0,0,0,414.5156593417,29192.5379231607,531.727697484103,12058.4969684493,371.219735179478,5081.90621070142,518.596958315052,3350.1158600495,235.056973490122,3343.2275874544,0,0,0,0,146.949051643385,70.1147425557861,262.690059034708,56.844221006625
1552068161,24594.8883265888,32153.5500220043,8102.92023971215,6455.62705900979,65103.7466079615,7538.99547415487,9236460.17972038,0,0,0,0,0,0,0,0,0,0,24630.3605017662,24651.864316127,23860.9876698529,28759.1464819094,10916.7940714612,7904.42788211823,65245.5306770331,0,0,0,0,0,0,0,0,0,0,0,0,24718.8281721144,24830.5216087453,23076.1929872772,24868.9829540011,9496.94640032318,9711.00340631463,18.5867408897422,19.2316910921369,-6.51432085672353,256.123019839909,-192.649994725767,3646.01681398589,0,0,0,415.686616168065,29191.7571585171,531.218541113431,12058.9027490047,370.927418089097,5082.66186707297,515.106519230477,3350.89523669707,235.349709930383,3344.38113895325,0,0,0,0,147.462900058897,68.1640473610237,262.789639115125,56.5358279088106
1552068166,24595.0823452695,32153.9589506272,8104.30106275769,6453.439713176,65106.1553745121,7539.09554065914,9236458.40364991,0,0,0,0,0,0,0,0,0,0,24630.6635379095,24651.8181727062,23859.7398992283,28761.3745398494,10916.8466836329,7905.2143421619,65244.2457279331,0,0,0,0,0,0,0,0,0,0,0,0,24716.9833418368,24831.3329260898,23076.3366213677,24871.736229668,9496.43017587899,9711.26239522057,19.8832340868073,18.1380587636546,-4.99655168290592,256.271647814951,-194.524722180123,3646.39714640961,0,0,0,415.028599770455,29194.7497646998,527.854054740712,12058.9014129497,372.036582311115,5081.87138152347,516.091460535059,3350.60794677618,235.261497142891,3342.05244986035,0,0,0,0,145.770221441281,68.3879998071213,265.138177241261,57.0091443764885
1552068172,24595.5803244131,32155.5752644462,8102.05079575965,6454.56447666408,65105.299958932,7537.99796300919,9236459.44947551,0,0,0,0,0,0,0,0,0,0,24629.0212850461,24652.5579476604,23859.8218793091,28761.5377386588,10918.4156031048,7904.72630800475,65244.9828891391,0,0,0,0,0,0,0,0,0,0,0,0,24717.3063671988,24831.0391897734,23077.0283413157,24869.1488551323,9497.29154927292,9710.27054743964,18.4985863215965,18.1052106428595,-5.43475482059272,253.92435037181,-192.767694646511,3645.26410921588,0,0,0,413.534671829074,29191.6986471869,531.395503822122,12061.7215014497,371.40972415163,5081.71847111559,516.825348814162,3351.81525602939,236.613395644708,3343.77762708169,0,0,0,0,147.309690323561,66.7362042548455,264.453589255581,55.0046910294511
1552068177,24595.2722293032,32152.9328897434,8102.0706851196,6454.59335499375,65103.9565343045,7538.78791864705,9236459.00520429,0,0,0,0,0,0,0,0,0,0,24627.8540060156,24649.4492820367,23861.1152794336,28762.2365232482,10916.9474193338,7904.78456609107,65243.5397141856,0,0,0,0,0,0,0,0,0,0,0,0,24717.8850105445,24832.5464060035,23078.1327784309,24869.8476888705,9495.35872587047,9711.73373193144,19.9022043279339,17.5616804753195,-6.28417031927817,255.563366801019,-193.232395390218,3645.96270319632,0,0,0,412.352643005808,29191.9946969242,528.362082160214,12061.4444258629,370.487867631589,5083.04854567346,516.871360147674,3352.02827821412,235.797965732767,3342.81830540161,0,0,0,0,147.839867973959,66.8447473254578,261.668889319779,55.4200740730641
1552068182,24591.9696838952,32153.0914340349,8103.15200688508,6454.53840273425,65104.5092242383,7539.7465410967,9236459.58502534,0,0,0,0,0,0,0,0,0,0,24630.6988817976,24654.0140479529,23861.8354089209,28760.4332395515,10915.8633749225,7904.31106739393,65246.0942050355,0,0,0,0,0,0,0,0,0,0,0,0,24718.1392906238,24830.4097994151,23077.2138138194,24868.2382206284,9494.98250380464,9709.51321083489,18.9575741590705,18.1253177398039,-5.4867057950811,254.743474103607,-192.636517257731,3646.1599589557,0,0,0,413.790810828556,29192.5246243936,531.024786837738,12057.2510557481,371.324073559804,5083.19267227042,515.106866568589,3349.39168724837,234.210073681498,3344.90437658864,0,0,0,0,146.264680995075,68.1483757371099,262.749851573181,56.8322800184666
1552068188,24594.5648891912,32154.1237788823,8102.68616675427,6453.7462382637,65105.1603088473,7536.36824983191,9236458.54729974,0,0,0,0,0,0,0,0,0,0,24630.646512251,24650.2975633073,23862.6053679428,28762.7642072753,10917.3380783383,7902.69837759189,65242.8469753289,0,0,0,0,0,0,0,0,0,0,0,0,24719.4343561389,24830.4059365499,23078.0079284643,24869.8704384446,9496.14291229637,9712.06516772706,18.6904115197375,18.1363994855308,-3.28645276157934,254.934775069199,-192.044210324883,3645.11197005196,0,0,0,413.37049385513,29191.5161593785,530.602114258298,12059.449352259,372.318949653084,5080.90452536352,515.508917314006,3349.23433825235,237.475125777417,3342.40797985071,0,0,0,0,148.231922567422,67.0712599424613,261.963701015195,55.2933905232985
